DateTime,Title_Text
2022-06-14,"BTS 컴백한 날…10% 추락한 하이브 하이브, 장중 5%대 하락…3거래일 만에 17% 급락 BTS는 ‘화려한 컴백’, 하이브 주가는 추락…이유는?"
2022-06-15,"하이브, BTS 입대 불확실성 지속...목표가↓ -하나 하이브, BTS 군 입대에 달린 운명…목표가↓-하나 BTS 군입대 시나리오 점검…하이브 주가엔 선반영-하나금융투자 하이브, 목표주가 43만→36만-하나 하나금투 ""BTS 군입대 불확실성 커…하이브 목표가 16% ↓"" [클릭 e종목] ""하이브, BTS 군 입대 가정시…목표주가 16% ↓"" ""하이브, BTS 군입대 불확실성 존재…목표주가 하향"" 하이브 목표가 16%↓…""최악 시나리오는 BTS 전원입대""-하나 하이브, BTS 군입대 불확실성 지속…목표가↓-하나금투 BTS, 군입대 이슈 '활동 잠정중단'…하이브 '폭락' 마감 ""BTS 단체활동 중단한다""...하이브, 13% 급락 신저가 'GO' 하이브, BTS 단체활동 잠정중단 선언에 20%대↓ [특징주] 방탄소년단 활동 중단 충격에 하이브 21% 급락 BTS 9년만에 활동 잠정 중단…하이브 목표주가도 '뚝' [특징주] 하이브, BTS 활동 잠정 중단 소식에 장 초반 급락 하이브, BTS 단체 활동 중단 소식에 주가 '주르륵' ""BTS 활동 잠정중단""…하이브 '52주 신저가' BTS 9년만에 활동중단…하이브 주가 20% ‘뚝’ [특징주] BTS, 전격 단체활동 중단 쇼크…하이브 주가 급락 BTS, 팀활동 중단 선언 쇼크…하이브 주가 20% 넘게 급락 [특징주]하이브, BTS 단체활동 중단에 장 초반 약세…20% 내리며 '신저가' [특징주] 하이브, BTS 활동 중단에 20%대 급락…신저가 경신 하이브, BTS 단체활동 중단 쇼크에 주가 20%대 급락 방탄소년단 “활동 중단” 소식에…하이브, 장중 24% 급락 [핫스탁]하이브·공구우먼·캠시스 BTS, 전격 활동 중단 '충격'…하이브 주식 21% 넘게 빠졌다 '방탄소년단 쇼크' 하이브 25% 폭락...9년만에 단체활동 중단 [특징주] 군입대 불확실성에 BTS 활동중단… 하이브 주가 '피·땀·눈물' ""BTS 활동 중단"" 하이브 20%대 급락…52주 신저가 경신 [특징주] 하이브, BTS 활동 중단에 20%대 급락…신저가 경신(종합) 코스피 상승 출발, BTS 단체활동 중단에 하이브 20%↓ [개장시황] [ET라씨로] 하이브, 방탄소년단 단체활동 중단 선언에 25% 급락 BTS 단체활동 전격 중단… 하이브 주가 25%대 급락 하이브, BTS 활동 중단에 25%대 급락 BTS 활동 중단 발표에… 하이브 주가 25% 폭락 BTS 활동 중단 소식에 하이브 25% 넘게 급락…신저가 경신 ""진·RM·제이홉, 이러려고 팔았니""…하이브, 26% 급락에 개미 분노 BTS 단체 활동 중단 소식에 하이브 25% 폭락 [증시이슈] [특징주] 하이브 등 엔터주 장 초반 급락 BTS 리스크 현실로…단체 활동 중단에 하이브 주가 25%↓ BTS 활동 잠정중단…하이브 주가 어디로 'BTS 그룹활동 중단' 소속사 하이브 주가 20%대 급락 ""팀 정체성 고민"" BTS 활동 중단에 하이브 주가 폭락…목표가도 뚝 BTS 단체 활동 중단 소식에 하이브 주가 25% 급락 ""BTS 단체 활동 중단 아니다""…'눈물 회식' 수습 나선 하이브 [특징주] 하이브, BTS 단체활동 이어간다…우려 불식 '낙폭 축소' 하이브 주가 하한가 가나...BTS 활동 중단 선언에 주가 급락 '쇼크' BTS ""단체활동 중단"" 선언에…하이브 시총 2兆 날렸다 [특징주] 하이브, “BTS 단체활동 중단 아니다”…우려 불식에 '낙폭 축소' ‘BTS 충격’ 하이브 목표주가 줄하향 41만원→13만원 'BTS 쇼크'...""하이브 주식 팔자"" 21% 급락 BTS 활동 잠정 중단에 하이브 주가도 '주르륵' 41만원→13만원 'BTS 쇼크'...""하이브 주식 팔자"" 21% 급락 BTS 폭탄 선언에 '패닉'…하이브 시총 1.7조 날아갔다 [주식 초고수는 지금] 하이브 주가 급락에 저가매수세 유입…한일사료도 매수 상위 BTS 활동중단 소식에 하이브 주가 폭락 “주식도 BTS 굿즈” 하이브 패닉셀 버티는 아미 개미들 하이브 이익 60% BTS 활동중단…증권가 ""실적 조정 불가피"" BTS 활동 잠정 중단…15일 하이브 주가 24.8% 폭락 BTS 잠정 활동중단 선언에 하이브 시총 2조2000억 증발 [특징주]하이브, BTS 9년만 팀 활동 중단 소식에 급락 BTS 폭탄선언에 하이브 주가도 폭락 BTS '단체 활동' 잠정 중단에…하이브 주가 20%대 폭락 [특징주] 하이브, BTS 활동 중단에 신저가…사상 첫 13만원대(종합2보) BTS 활동중단 폭탄 맞았다…하이브 하루새 시총 2조 증발 BTS 단체활동 중단에 하이브 시총 2조 날아가...개미들 '패닉' BTS ‘그룹 활동’ 중단에 하이브 주가 24.87%↓...개미들 ‘부글’ BTS 그룹 활동 잠정 중단 선언에…하이브 주가 25% 가까이 급락 BTS 단체 활동 중단에 하이브 24%↓…시총 2兆 증발(종합) BTS 활동 중단에 하이브 날벼락…하루 만에 시총 2조원 증발했다(종합) BTS 활동 잠정 중단 직격탄 맞은 하이브 24%↓…시총 2조 증발 (영상)단체활동 중단 선언한 BTS, 하이브 어쩌나 ‘BTS 활동중단 쇼크’ 소속사 하이브 시총 2조 증발 BTS 단체 활동 중단 발표에 하이브 시총 2兆 증발 코스피·코스닥 연저점…BTS 단체활동 중단에 하이브 급락[오늘의 증시경향] 코스피·코스닥 나란히 연저점‥하이브 24% 넘게 하락 BTS ‘완전체’의 가치… 하이브 시총 하루 2조원 증발 '방탄 쇼크'에 하이브 시총 2조 증발…아미도 개미도 패닉(종합2보) BTS 활동 중단에 하이브 주가 폭락…하루만에 시총 2조원 날아가 BTS 쉼표 찍은 날…아미도, 하이브도 울었다 BTS 활동 잠정중단… 하이브 24% 급락 'BTS 여파' 하이브 24.87% 급락…네이버·카카오 또 '52주 신저가' BTS 활동 전격 중단...하이브 시총 2조원 날아갔다 BTS 활동 중단 직격탄…하이브 시총 2조 증발 24.87%↓ 하이브 주가 급락 '주가폭락' 하이브 대표 ""BTS 해체 전혀 아냐""…직원에 메일 하이브 주가 폭락, 시총 2조원 증발…BTS 활동 중단에 개미도 '패닉'"
2022-06-16,"“삼성이 반도체 안 판다는 격”… 하이브 주주들 뿔났다 코스피·코스닥 연저점…삼성전자·하이브 52주 신저가 BTS 없는 하이브, 앙꼬 없는 찐빵? 활동 중단 선언에 시총 2조 증발 -67% 추락 하이브 'BTS 쇼크'...""아미도 개미도 울었다"" 하이브 ‘BTS 쇼크’… 주가 하루 새 25% 폭락 BTS 불똥 튄 YG엔터…하이브 협력 독 됐나 BTS 단체활동 잠정 중단…하이브 목표주가 28.5만원↓-현대차증권 하이브, BTS 하반기 투어 공백 우려…목표가 29%↓-현대차 [클릭 e종목]""하이브, BTS 완전체 휴지기로 매출 하향 조정""…목표주가↓ 하이브, BTS 활동 불확실성 반영…목표가 30% ↓ -NH 현대차證 ""하이브, BTS 하반기 공백 우려…목표가 29%↓"" [김대호 박사의 오늘 기업·사람] 삼성전자·한국전력·하이브·포스코 방탄소년단 음악 활동 중단 선언에 하이브 주가 '폭락' ""BTS 불확실성 반영, 하이브 목표주가 내리지만...공백 메울 재료 충분"" 현대차證 ""하이브, 활동중단 실적 공백 과도하지 않지만…목표가↓"" 현대차증권 “하이브, BTS 공백 우려 과도…목표가 28만5000원” “BTS 롱런을 위한 재정비…하이브, 주가 너무 싸다” 현대차證 ""하이브 목표주가 29%↓""…BTS 여파로 영업익 하향 여전한 BTS 단체 공백 우려…하이브, 3% 약세 [특징주] 하이브, 5거래일째 약세…장 초반 14만원 아래로 ‘뚝’ [특징주] BTS 활동 중단 여파에 하이브 이틀 연속 약세 [특징주]하이브, BTS 솔로 파급력 기대에도 '단체활동 중단'에 이틀째 하락 BTS 단체 활동 중단 여파 지속…하이브 3%대 하락세 [특징주] 하이브, BTS 활동 중단에 내림세 지속…목표가↓ ""방탄 없는 하이브는 빈 껍데기""…하이브, 이틀 연속 하락세 ""BTS공백 충격"" 하이브 약세 지속..증권가 목표가↓ [한경라씨로] 하이브, BTS 활동 중단 우려에 이틀째 주가 하락 'BTS 활동 중단' 하이브 주가 반등… 목표가는 줄줄이 하향 BTS 단체 활동 중단에 증권가도 하이브 손절…목표가 '줄하향' 방탄소년단, 부산엑스포 홍보대사 되나…박형준 시장, 하이브에 요청 [특징주] 하이브, BTS 정국 ""해체할 생각 없다… 우린 영원할 것"" 발언에 상승 [특징주]하이브 ""BTS 안하는 것 아냐"" 수습 속…4% 반등 [특징주] 하이브, ""BTS 해체 아냐"" 수습하며 4% 반등 목표가 25% '뚝' 외국인 500억 던져도…'하이브' 담는 군대개미 BTS 단체 활동 중단에 증권가 하이브 손절…목표가 '줄하향'(종합) 하이브, ‘BTS 악재’ 속 주가 소폭 반등…목표주가는 잇단 하향 조정 42만1500원→14만8000원…하이브 ""BTS 끝 아니다"" 해명, 개미는 줍줍 BTS 없는 하이브는 껍데기?...증권가 목표주가 하향조정 랠리 ""절대 아니다"" BTS 해체설 잠재운 하이브, 2% 반등했지만… 하이브·BTS 해명 안 통했나… ‘2조 증발 시총’ 2%만 회복 'BTS 활동 중단'에 증권가 하이브 '손절' 외국인 500억 던졌다 [특징주] 'BTS 해체설 일축' 하이브, 2% 반등…목표가는 줄하향(종합) ""BTS 해체 아니야""…해체설 일축에 하이브 2% 반등"
2022-06-17,"[신선한 경제] 단체 활동 잠정 중단 소식에 하이브 어쩌나 BTS 단체활동 중단에도 하이브 실적 우상향 가능-이베스트증권 하이브, BTS 활동 중단에 실적 하향…목표가↓-이베스트 [클릭 e종목]""하이브, BTS 활동 중단에 매출 전망치↓"" 하이브, BTS 중장기 전략 ‘개별 활동’…IP 다각화 계기-이베스트證 'BTS 쇼크' 하이브, 악재는 다 반영됐다…2분기 최대 실적 예상 -SK證 SK증권 “하이브 목표주가 34% 하향…BTS 영향, 주가에 대부분 반영” BTS 활동중단 여진에 줄잇는 목표주가 하향…하이브 3%↓ 하이브, 국세청 세무조사 받는다… “일반적 정기 조사” 'BTS 활동중단' 하이브, 세무조사 받는다 BTS 활동 중단 하이브, 세무조사 받는다…""일반 정기조사"" ‘BTS 단체 활동 중단’ 하이브, 첫 세무조사 받는다 국세청, BTS 소속사 하이브 정기 세무조사 (영상)""BTS 해체아닌데"" 하이브 목표가 줄하향...왜 첫 세무조사 받는 BTS 소속사 하이브, “통상적 정기 조사” [엔터Biz-D] 하이브, 이틀 연속 상승 마감…바닥 찍었나"
2022-06-18,"심장도 주가도 ‘쿵’…하이브에 무슨 일이[금나와라 뚝딱] [종목현미경] 하이브 폭락에 개미 '줍줍'…증권가 ""외연 확대 기회"""
2022-06-19,"'33억 날라갔다'…저스틴 비버, 하이브에 물린 사연은? [선데이 머니카페] ""BTS 해체 아니라지만""…하이브 목표주가 줄하향 저스틴 비버·아리아나 그란데도 33억 물렸다…하이브 폭락에 돈날린 스타들 BTS 단체 활동 중단 여파…하이브 폭락에 아리아나 그란데·저스틴 비버도 물렸다"
2022-06-20,"[금융포커스] NFT 사업 추진 하이브-두나무, BTS만 바라보다 날벼락 BTS 쇼크에 22만원→14만원, 하이브 앞날은 [이코노 株인공] 롯데건설, 도봉 롯데캐슬 하이브스퀘어 6월 분양 두나무, 'UDC 2022' 연사 라인업 1차 공개…더 샌드박스 창업자·하이브 아메리카 대표 등 전문가 대거 참여 BTS 한 마디에 주가 무너졌는데… 하이브는 뒷짐만 ""저스틴 비버도 물렸는데…"" 하이브 800억 '줍줍'한 개미들 방학역 초역세권 입지에 상업시설 '하이브스퀘어' 하이브, 앙꼬 없는 찐빵? 'BTS 활동 중단' 냉정하게 뜯어보니"
2022-06-21,"BTS 없는 하이브는 껍데기? 게임·콘텐트 기업 확장 전략 삼전·네이버·하이브, 개미가 '찜'…최근 신저가 종목 '줍줍' 나섰다 '저스틴 비버' 33억 하이브에 물렸는데…개미와 탈출가능? 단체활동 중단 여진 지속…하이브 '약세' 컴투스플랫폼, ‘하이브’ 외부 개방 후 괄목 성장"
2022-06-22,[베스트 애널리스트 추천 종목] BTS 단체 활동 중단…주가 출렁이는 하이브 [THINK ENGLISH] BTS 없는 하이브의 미래는? 'BTS 눈물회식' 알고보니 3주전 찍었다…의심 자초한 하이브
2022-06-23,"[클릭 e종목] 우산이 없는 하이브, BTS 공백 하반기 반영 하이브, BTS 활동 공백 하반기 실적부터 반영…목표가↓-키움 하이브, BTS 공백 우려 현실화되나…하반기 실적 둔화 불가피-키움 하이브, BTS 활동 공백에 실적 추정치 하향…목표가↓-키움 ""하이브, BTS 완전체 공백 충격 클 것…목표가 37만→26만 '빅컷'"" [특징주] 하이브, 증권가 우려에도 장 초반 4% 넘게 상승 방탄 눈물회식 후 ‘하이브’ 주가 뚝…‘2조짜리 만찬’ BTS 쇼크는 왜? [특징주]尹 ""BTS 병역특례, 여론 따라"" 발언…하이브 강세 尹 대통령 '병역 특례' 언급에…하이브, 3% 넘게 올랐다 尹 ""BTS 병역특례, 여론 따라""…하이브 신저가 찍고 장중 4%↑ BTS '눈물 회식' 3주 전에 찍어놓고…'주가급락' 하이브 책임론 하이브, 개미 뒤통수 쳤나...BTS '눈물 회식' 3주전 촬영 추정"
2022-06-24,"하이브 쟁점 5가지 ""해체설 누가 만들었나…BTS 녹화영상 공시 위반인가"""
2022-06-27,"'신흥 재벌' 카카오 김범수·하이브 방시혁도 '재산 반토막' 났다 방탄 군대가는데…저스틴비버도 33억 물린 하이브 팔까? [코주부] 하이브, 86만3209주 보통주 보호예수기간 만료…이달 30일 의무보유 해지"
2022-06-28,"[특징주] 하이브, 86만여주 보호예수 만료 우려에 약세 [특징주]하이브, 30일 86만주 보호예수 해제 앞두고 약세 'BTS 홀로서기' 제이홉, 솔로 출격에도…하이브 5%대 하락 ""86만주 풀린다""...보호예수 해제에 하이브 '약세' [ET라씨로] 하이브, 86만주 보호예수 만료 우려에 5%대↓ '끝나지 않은 악재'…하이브, 보호예수 만료 앞두고 -5%대 '급락' [특징주] 하이브, 86만주 보호예수 만료 앞두고 ‘약세’ [한경 라씨로] 하이브, 보호예수 만료 앞두고 약세 BTS 불확실성에 보호예수 만료까지…하이브, 3%대 약세 하이브, 오는 30일 '86만여 주 보호예수 기간 만료' 앞두고 약세 [특징주] 하이브, 86만여주 보호예수 만료 우려에 3%대 하락(종합) 하이브 '86만여주' 보호예수 만료 앞두고 오버행 우려에 약세 ‘하이브’ 6월 30일 보호예수 물량 기간 앞두고 약세…공모가 근접하나"
2022-06-29,"""아미들의 눈물 섞인 투매!""…하이브, 보호예수 물량 폭탄 '주의보'"
2022-06-30,"하이브 86만주 풀린다…활동중단 울던 아미 '오버행' 공포 BTS 단체 활동 중단…하이브 이어 엔터주들도 약세 [특징주] 하이브, 86만주 보호예수 만료… 2%대 ↓ 국민연금, 하이브 등 16곳 투자목적 '일반투자'로 상향"
2022-07-01,"하이브, BTS 완전체 부재에 실적 추정치 하향…목표가 40%↓-유안타 하이브, BTS 완전체 투어 없이도 내년 2000억원대 영업익 달성 전망-유안타 ""하이브, 실적 하향 불가피에 목표가 40%↓…수익 창출력 증명해야"" [클릭 e종목]""하이브, 성장 잠재력 훼손 없지만""…목표가 40%↓ ""BTS 개인활동 집중에 '하이브' 실적하향 불가피""…유안타證, 목표가 ↓ 유안타증권, 'BTS 개인활동' 하이브 목표가 40% 하향 ""'BTS 개인활동' 하이브 실적악화 불가피…목표가 40%↓"" BTS 단체활동 중단했다고…하이브 목표가 40% 하향 [마켓인]기업 고삐 죄는 국민연금, 하이브 등 15곳 보유목적 상향"
