,Adjusted_Prediction_Date_Copy,Open,High,Low,Close,Volume,Pre_market_volume,Intraday_volume,After_market_volume,After_hour_volume,trading_value,search_frequency,Institution_Total,Other_Corporations,Individual,Foreign_Total,SMA5,SMA20,MA50,RSI,MACD,Signal_Line,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Momentum,VROC,Volatility,Stochastic %K,Stochastic %D,BB_width,Close_Open_diff,KOSPI_Open,KOSPI_Close,NASDAQ_Open,NASDAQ_Close,WTI_Oil_Price,cpi,interest_rate,Exchange_Rate,Average_Sentiment_Score,Recommendation,Lag_0_Sentiment_Score,Lag_1_Sentiment_Score,Lag_2_Sentiment_Score,Lag_3_Sentiment_Score,Lag_4_Sentiment_Score,Lag_5_Sentiment_Score,Lag_6_Sentiment_Score,Lag_7_Sentiment_Score,Target
2022-03-16,2022-03-16,277000,278000,269500,273000,192157,1,"189,406",727,"2,023","52,336",5.32081,-20100.0,-1648.0,28496.0,-6748.0,280000.0,275000.0,279330.0,49.54128440366973,885.8022457036423,333.94119246381547,275000.0,299659.79041188123,250340.20958811874,-1000.0,7.567216565251708,12329.895205940626,15.555555555555555,36.30068803981848,49319.58082376249,-4000,2649.85,2659.23,13119.3701171875,13436.5498046875,95.04000091552734,106.45322580645161,1.245,1241.7,1.5714285714285714,1.0,1.5714285714285714,2.0,2.0,1.8,3.8,2.0,2.0,2.0,1
2022-03-17,,279000,285500,279000,280000,219296,24,"217,828",413,"1,031","61,825",5.3577,7304.0,-95.0,-67639.0,60430.0,279000.0,277050.0,277940.0,48.598130841121495,1015.5844661393203,470.26984719891647,277050.0,295017.5145456288,259082.4854543712,-5000.0,-10.105800802626778,8983.757272814408,46.666666666666664,25.286195286195294,35935.0290912576,1000,2703.27,2694.51,13360.7197265625,13614.7802734375,102.9800033569336,106.47677419354838,1.242,1240.4,1.5714285714285714,1.0,1.5714285714285714,1.5714285714285714,2.0,2.0,1.8,3.8,2.0,2.0,1
2022-03-18,,281500,287000,281000,285500,211348,0,"210,402",192,754,"60,119",4.8807,-10965.0,142.0,-30675.0,41498.0,279300.0,278500.0,276670.0,52.17391304347826,1544.438519573072,685.1035816737476,278500.0,293995.3303662074,263004.6696337926,1500.0,-5.857932552038093,7747.665183103691,71.11111111111111,44.44444444444446,30990.660732414806,4000,2695.64,2707.02,13564.6298828125,13893.83984375,104.69999694824219,106.50032258064516,1.239,1220.6,1.5714285714285714,1.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,2.0,1.8,3.8,2.0,0
2022-03-21,2022-03-21,287000,289500,281000,282000,123567,3,"122,731",245,588,"35,173",4.21667,-12312.0,3369.0,8870.0,73.0,278700.0,279600.0,275300.0,46.08695652173913,1661.980145259644,880.4788943909268,279600.0,292466.11215967266,266733.88784032734,-3000.0,-40.283872339602944,6433.0560798363285,62.5,60.09259259259261,25732.224319345318,-5000,2717.81,2686.05,13860.3896484375,13838.4599609375,112.12000274658203,106.57096774193548,1.215,1211.1,2.0,1.0,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,2.0,1.8,3.8,1
2022-03-22,2022-03-22,283000,289000,282000,289000,158891,36,"155,447",907,"2,501","45,444",4.68252,21516.0,838.0,-40580.0,18226.0,281900.0,280925.0,274330.0,50.4,2293.5357762647327,1163.090270765688,280925.0,291657.51331726526,270192.48668273474,16000.0,-25.212279248409082,5366.256658632626,97.5,77.03703703703705,21465.026634530514,6000,2686.68,2710.0,13866.4296875,14108.8203125,111.76000213623047,106.59451612903226,1.213,1213.7,1.5,1.0,1.5,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,2.0,1.8,1
2022-03-23,2022-03-23,294500,306000,292000,297500,402162,0,"399,207",426,"2,529","120,667",7.12073,37508.0,-55.0,-52384.0,14931.0,286800.0,282025.0,274000.0,57.971014492753625,3440.2698372941813,1618.5261840713868,282025.0,294742.47657856415,269307.52342143585,24500.0,109.28823826350329,6358.73828928208,76.71232876712328,78.90410958904111,25434.9531571283,3000,2727.12,2735.05,13990.349609375,13922.599609375,114.93000030517578,106.61806451612902,1.127,1221.4,1.5,1.0,1.5,1.5,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,2.0,1
2022-03-24,2022-03-24,297500,301000,293500,300000,157070,115,"155,706",241,"1,008","46,798",5.40146,-468.0,815.0,5738.0,-6085.0,290800.0,283350.0,274030.0,66.92913385826772,4498.933049356623,2194.607557128434,283350.0,297739.6892911122,268960.3107088878,20000.0,-28.37534656354881,7194.84464555609,83.56164383561644,85.92465753424659,28779.378582224366,2500,2716.25,2729.66,14001.3203125,14191.83984375,112.33999633789062,106.6416129032258,1.189,1212.7,1.5,1.0,1.5,1.5,1.5,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,2.0,1
2022-03-25,2022-03-25,301000,303000,297500,301000,149546,70,"147,877",495,"1,104","45,009",5.0643,3359.0,-99.0,-20574.0,17314.0,293900.0,284325.0,274000.0,67.96875,5356.872226335923,2827.0604909699323,284325.0,300693.37451338826,267956.62548661174,15500.0,-29.24181917974147,8184.187256694117,86.3013698630137,82.19178082191782,32736.749026776524,0,2740.83,2729.98,14194.7197265625,14169.2998046875,113.9000015258789,106.66516129032257,1.245,1219.4,1.5,1.0,1.5,1.5,1.5,1.5,2.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,0
2022-03-28,,301000,301500,292500,296000,155681,24,"154,897",355,405,"46,078",4.64477,1895.0,-284.0,16476.0,-18087.0,296700.0,284975.0,274010.0,64.44444444444444,5569.139419395709,3375.4762766550875,284975.0,302135.15887547634,267814.84112452366,14000.0,25.989139495172658,8580.079437738175,72.6027397260274,80.8219178082192,34320.31775095267,-5000,2721.22,2729.56,14177.2099609375,14354.900390625,105.95999908447266,106.7358064516129,1.204,1218.3,1.5,1.0,1.5,1.5,1.5,1.5,1.5,2.0,1.5714285714285714,1.5714285714285714,1
2022-03-29,2022-03-29,298500,303000,297000,299000,111160,0,"110,178",139,843,"33,261",4.63019,19809.0,-923.0,-11233.0,-7653.0,298700.0,285600.0,274210.0,68.38235294117646,5911.295887811226,3882.6401988863154,285600.0,303868.7538825466,267331.2461174534,10000.0,-30.040090376421574,9134.376941273322,80.82191780821918,79.90867579908678,36537.507765093236,500,2745.62,2741.07,14500.3896484375,14619.6396484375,104.23999786376953,106.75935483870967,1.218,1225.7,1.5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,1.5714285714285714,1
2022-03-30,2022-03-30,302500,312000,299500,309500,297512,119,"295,650",308,"1,435","91,495",6.7055,15313.0,-996.0,-90996.0,76679.0,301100.0,286650.0,274460.0,68.14814814814815,6949.60883727856,4496.033926564764,286650.0,307806.310493189,265493.689506811,12000.0,-26.02185189053168,10578.155246594517,94.11764705882352,82.51410153102339,42312.62098637805,7000,2758.31,2746.74,14558.58984375,14442.26953125,107.81999969482422,106.78290322580645,1.229,1220.5,2.4,1.0,2.4,1.5,1.5,1.5,1.5,1.5,1.5,2.0,0
2022-03-31,2022-03-31,310000,313500,307500,309500,151625,141,"147,983",226,"3,275","46,983",6.38721,18786.0,393.0,-12248.0,-6931.0,303000.0,287800.0,274820.0,69.17293233082707,7683.904067348107,5133.607954721433,287800.0,311293.3361212339,264306.6638787661,9500.0,-3.46660724517731,11746.668060616938,90.9090909090909,88.61621859204456,46986.67224246776,-500,2743.24,2757.65,14444.7802734375,14220.51953125,100.27999877929688,106.80645161290322,1.454,1210.8,2.3076923076923075,1.0,2.3076923076923075,2.4,1.5,1.5,1.5,1.5,1.5,1.5,1
2022-04-01,2022-04-01,307500,329500,304000,323000,715079,96,"701,843","1,177","11,963","227,667",10.03337,32791.0,-2637.0,-25483.0,-4671.0,307400.0,290025.0,275600.0,74.0506329113924,9248.563816635113,5956.599127104169,290025.0,317841.078273659,262208.921726341,22000.0,378.1665841948297,13908.0391368295,89.16666666666667,91.39780154486039,55632.15654731798,15500,2745.85,2739.85,14269.5302734375,14261.5,99.2699966430664,106.83,1.238,1210.7,2.125,1.0,2.125,2.3076923076923075,2.4,1.5,1.5,1.5,1.5,1.5,0
2022-04-04,2022-04-04,333000,334500,308500,313500,561925,38,"557,708","1,690","2,489","180,005",12.60713,-3538.0,1894.0,39093.0,-37449.0,310900.0,291800.0,276270.0,76.47058823529412,9611.20534309477,6687.52037030229,291800.0,320886.80293987575,262713.19706012425,17500.0,260.9464224921474,14543.40146993788,67.6923076923077,82.5893550893551,58173.6058797515,-19500,2729.86,2757.9,14304.349609375,14532.5498046875,103.27999877929688,106.89699999999999,1.25,1216.1,2.0,1.0,2.0,2.125,2.3076923076923075,2.4,1.5,1.5,1.5,1.5,0
2022-04-05,2022-04-05,313500,317500,306500,311500,182959,49,"181,218",258,"1,434","57,077",7.07269,-9176.0,282.0,4937.0,3957.0,313400.0,293550.0,276950.0,74.52229299363057,9626.252631995128,7275.266822640859,293550.0,322970.5442004841,264129.4557995159,12500.0,64.59068010075568,14710.272100242046,58.55855855855856,71.80584430584433,58841.088400968234,-2000,2765.5,2759.2,14490.259765625,14204.169921875,101.95999908447266,106.91933333333333,1.28,1216.7,1.3333333333333333,1.0,1.3333333333333333,2.0,2.125,2.3076923076923075,2.4,1.5,1.5,1.5,0
2022-04-06,,308000,311000,299000,300000,266799,138,"263,246",830,"2,585","80,835",6.84276,-42793.0,-1443.0,35401.0,8835.0,311500.0,294850.0,277460.0,62.04819277108434,8610.962016381556,7542.405861388999,294850.0,322899.0172451917,266800.9827548083,-9500.0,-10.32328107773804,14024.508622595824,35.51401869158878,53.92162831415169,56098.03449038335,-8000,2739.07,2735.03,14002.580078125,13888.8203125,96.2300033569336,106.94166666666666,1.241,1212.6,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,2.125,2.3076923076923075,2.4,1.5,1.5,0
2022-04-07,2022-04-07,295000,303500,289500,290000,270975,22,"268,346",843,"1,764","79,562",6.06892,-62141.0,1467.0,23037.0,37637.0,307600.0,295100.0,277500.0,52.57142857142857,6919.65498686803,7417.855686484806,295100.0,322867.07630118437,267332.92369881563,-19500.0,78.71393239901072,13883.53815059219,16.822429906542055,36.965002385563146,55534.15260236873,-5000,2714.7,2695.86,13861.490234375,13897.2998046875,96.02999877929688,106.964,1.178,1219.1,1.75,1.0,1.75,1.3333333333333333,1.3333333333333333,2.0,2.125,2.3076923076923075,2.4,1.5,0
2022-04-08,2022-04-08,293500,296500,282000,283500,274873,0,"269,965","1,076","3,832","78,698",6.45241,-59518.0,1980.0,75049.0,-17511.0,299700.0,295075.0,277470.0,50.828729281767956,4997.181901216449,6933.720929431135,295075.0,322885.02280511573,267264.97719488427,-39500.0,-61.560470940972955,13905.011402557879,2.857142857142857,18.39786381842458,55620.045610231464,-10000,2706.64,2700.39,13830.4697265625,13711.0,98.26000213623047,106.98633333333333,1.158,1218.5,2.0,1.0,2.0,1.75,1.3333333333333333,1.3333333333333333,2.0,2.125,2.3076923076923075,2.4,0
2022-04-11,2022-04-11,286500,295000,281000,282000,258351,142,"253,083",674,"4,452","74,110",6.77842,-17178.0,484.0,71579.0,-54885.0,293400.0,294925.0,277570.0,45.88235294117647,3314.3647326721693,6209.8496900793425,294925.0,322994.9783436064,266855.0216563936,-31500.0,-54.023935578591455,14034.9891718032,1.8691588785046727,7.182910547396543,56139.956687212805,-4500,2687.54,2693.1,13547.2900390625,13411.9599609375,94.29000091552734,107.05333333333333,1.168,1224.0,1.6363636363636365,1.0,1.6363636363636365,2.0,1.75,1.3333333333333333,1.3333333333333333,2.0,2.125,2.3076923076923075,1
2022-04-12,2022-04-12,279000,285000,276500,283500,181292,28,"178,576",845,"1,843","50,995",6.38978,-24834.0,1990.0,31481.0,-8637.0,287800.0,295450.0,277820.0,41.02564102564102,2077.8058144944953,5383.440914962373,295450.0,322152.84826124663,268747.15173875337,-28000.0,-0.9111330953929568,13351.424130623329,12.068965517241379,5.59842241762965,53405.696522493265,4500,2674.17,2666.76,13584.6904296875,13371.5703125,100.5999984741211,107.07566666666666,1.182,1232.0,0.3333333333333333,1.0,0.3333333333333333,1.6363636363636365,2.0,1.75,1.3333333333333333,1.3333333333333333,2.0,2.125,1
2022-04-13,2022-04-13,287000,302500,286000,301500,320345,150,"316,999",509,"2,687","94,583",8.49941,67897.0,800.0,-68225.0,-472.0,288100.0,296875.0,278820.0,50.80213903743315,2521.2105844180332,4810.994848853506,296875.0,321493.9379393824,272256.0620606176,1500.0,20.06979036653061,12309.468969691206,43.103448275862064,19.01385755720272,49237.87587876478,14500,2677.53,2716.49,13373.1201171875,13643.58984375,104.25,107.098,1.141,1236.6,1.875,1.0,1.875,0.3333333333333333,1.6363636363636365,2.0,1.75,1.3333333333333333,1.3333333333333333,2.0,0
2022-04-14,2022-04-14,299000,299500,292000,297000,194491,0,"193,552",324,615,"57,617",6.85049,16660.0,1452.0,3069.0,-21181.0,289500.0,297725.0,279930.0,47.93814432989691,2480.9013804046554,4344.976155163736,297725.0,321029.5624627229,274420.4375372771,7000.0,-28.22548205554018,11652.281231361436,35.3448275862069,30.17241379310346,46609.124925445765,-2000,2719.34,2716.71,13647.4296875,13351.080078125,106.94999694824219,107.12033333333333,1.333,1227.7,1.4,1.0,1.4,1.875,0.3333333333333333,1.6363636363636365,2.0,1.75,1.3333333333333333,1.3333333333333333,0
2022-04-18,2022-04-18,293500,293500,279000,279500,267792,257,"262,996","1,698","2,841","75,397",6.95429,-60964.0,-2283.0,79287.0,-16040.0,291100.0,298025.0,281900.0,40.84507042253521,765.7809063903987,3283.0179566611546,298025.0,321091.2090513375,274958.7909486625,-2500.0,3.654330736091596,11533.104525668754,5.172413793103448,23.56321839080461,46132.418102675,-14000,2685.04,2693.21,13319.3896484375,13332.3603515625,108.20999908447266,107.20966666666666,1.395,1230.1,2.0,1.0,2.0,1.4,1.875,0.3333333333333333,1.6363636363636365,2.0,1.75,1.3333333333333333,1
2022-04-19,2022-04-19,280500,283500,279000,280000,121423,72,"120,128",156,"1,067","34,046",5.3191,-28193.0,-163.0,28200.0,156.0,290400.0,297575.0,282300.0,34.71502590673575,-312.4228831473156,2563.929788699461,297575.0,321709.0009115771,273440.9990884229,-3500.0,-33.02352006707412,12067.000455788553,6.0344827586206895,13.793103448275877,48268.00182315416,-500,2707.76,2718.89,13312.4404296875,13619.66015625,102.55999755859375,107.232,1.399,1232.8,2.0,1.0,2.0,2.0,1.4,1.875,0.3333333333333333,1.6363636363636365,2.0,1.75,0
2022-04-20,,281500,281500,263500,264000,469129,14,"462,203","2,874","4,038","125,217",10.27015,-139937.0,-4908.0,129120.0,15725.0,282900.0,295900.0,282590.0,29.777777777777786,-2429.962343518506,1565.1513622558675,295900.0,324324.6001684606,267475.3998315394,-37500.0,46.44492656354867,14212.300084230275,0.7042253521126761,3.970373967945619,56849.200336921145,-17500,2718.49,2718.69,13665.3798828125,13453.0703125,102.75,107.25433333333334,1.375,1234.9,2.0,1.0,2.0,2.0,2.0,1.4,1.875,0.3333333333333333,1.6363636363636365,2.0,0
2022-04-21,2022-04-21,263000,267000,257500,261000,235355,287,"232,093",878,"2,097","61,495",7.60889,-61344.0,-1347.0,27270.0,35421.0,275700.0,293950.0,282640.0,19.607843137254903,-4300.62759203132,391.99557139843,293950.0,326273.85464246763,261626.1453575324,-36000.0,21.010740856903404,16161.927321233805,4.545454545454546,3.761387552062651,64647.709284935234,-2000,2725.71,2728.21,13623.7001953125,13174.650390625,103.79000091552734,107.27666666666667,1.392,1237.1,1.75,1.0,1.75,2.0,2.0,2.0,1.4,1.875,0.3333333333333333,1.6363636363636365,0
2022-04-22,2022-04-22,260000,260000,253500,254500,222681,96,"217,698",969,"3,918","56,964",6.37606,-57219.0,1949.0,49408.0,5862.0,267800.0,291625.0,282570.0,20.202020202020208,-6235.757030700566,-933.5549490213693,291625.0,328220.7647822806,255029.23521771943,-39500.0,76.06720695789681,18297.88239114029,1.5625,2.2707266325224214,73191.52956456118,-5500,2704.72,2704.71,13168.7998046875,12839.2900390625,102.06999969482422,107.299,1.449,1236.4,1.5,1.0,1.5,1.75,2.0,2.0,2.0,1.4,1.875,0.3333333333333333,0
2022-04-25,2022-04-25,248500,257000,246500,250500,168202,214,"164,388",653,"2,947","42,215",5.54816,-21565.0,106.0,15844.0,5615.0,262000.0,289350.0,282480.0,19.801980198019805,-7999.909644692671,-2346.8258881556294,289350.0,330209.32219856716,248490.67780143282,-29000.0,-37.18931110712792,20429.66109928359,6.2015503875969,4.103168311017163,81718.64439713434,2000,2676.67,2657.13,12749.169921875,13004.849609375,98.54000091552734,107.366,1.418,1241.7,3.0,1.0,3.0,1.5,1.75,2.0,2.0,2.0,1.4,1.875,1
2022-04-26,2022-04-26,253000,264000,253000,260500,252790,9,"250,613",839,"1,329","65,697",5.83642,23040.0,872.0,-20588.0,-3324.0,258100.0,287425.0,282650.0,30.150753768844226,-8493.192636912223,-3576.0992379069485,287425.0,329963.24904223206,244886.75095776794,-19500.0,108.18955222651392,21269.124521116035,24.561403508771928,10.775151298789623,85076.49808446411,7500,2674.0,2668.31,12918.0400390625,12490.740234375,101.69999694824219,107.38833333333334,1.385,1247.1,1.8571428571428568,1.0,1.8571428571428568,3.0,1.5,1.75,2.0,2.0,2.0,1.4,0
2022-04-27,2022-04-27,253500,264000,251000,260500,256788,244,"254,490",158,"1,896","66,296",5.38258,24132.0,-134.0,27056.0,-51054.0,257400.0,284975.0,282780.0,33.5195530726257,-8782.879395637952,-4617.455269453149,284975.0,327803.2678416464,242146.73215835364,-3500.0,-45.26281683715993,21414.133920823184,25.0,18.587651298789623,85656.53568329275,7000,2630.58,2639.06,12500.8798828125,12488.9296875,102.0199966430664,107.41066666666667,1.359,1248.3,2.5,1.0,2.5,1.8571428571428568,3.0,1.5,1.75,2.0,2.0,2.0,0
2022-04-28,2022-04-28,263000,263500,256000,259000,149230,13,"147,204",111,"1,902","38,708",4.70397,-5328.0,-1140.0,29085.0,-22617.0,257000.0,282450.0,283180.0,35.502958579881664,-9029.410281868768,-5499.846271936273,282450.0,325144.6317345329,239755.36826546714,-2000.0,-36.59365639140872,21347.315867266432,22.321428571428573,23.960944026733515,85389.26346906574,-4000,2656.54,2667.49,12712.8603515625,12871.5302734375,105.36000061035156,107.43299999999999,1.347,1263.1,2.0,1.0,2.0,2.5,1.8571428571428568,3.0,1.5,1.75,2.0,2.0,0
2022-04-29,2022-04-29,259500,260500,251000,251500,224108,1,"221,436","1,035","1,636","56,788",5.28993,-69676.0,-189.0,97655.0,-27790.0,256400.0,278875.0,283080.0,33.14917127071823,-9717.952596928575,-6343.467536934734,278875.0,319180.249756015,238569.75024398495,-3000.0,0.6408270126324204,20152.624878007526,8.928571428571429,18.750000000000014,80610.49951203007,-8000,2669.18,2695.05,12710.419921875,12334.6396484375,104.69000244140625,107.45533333333333,1.53,1269.4,1.0,1.0,1.0,2.0,2.5,1.8571428571428568,3.0,1.5,1.75,2.0,1
2022-05-02,,247500,253500,244500,252500,146391,23,"145,061",354,953,"36,331",4.79148,-15548.0,-129.0,21598.0,-5921.0,256800.0,275825.0,282930.0,32.77777777777777,-10066.89084836375,-7088.152199220538,275825.0,314287.93499488913,237362.06500511087,2000.0,-12.96714664510529,19231.467497444573,13.793103448275861,15.01436781609197,76925.86998977826,5000,2669.21,2687.45,12331.6904296875,12536.01953125,105.16999816894531,107.52290322580644,1.454,1265.4,1.0,1.0,1.0,1.0,2.0,2.5,1.8571428571428568,3.0,1.5,1.75,1
2022-05-03,2022-05-03,253500,257000,251500,253500,154984,13,"152,178",855,"1,938","39,356",4.83866,2010.0,-186.0,-431.0,-1393.0,255400.0,272925.0,282750.0,17.123287671232873,-10145.781035689171,-7699.677966514266,272925.0,308715.7294671328,237134.27053286717,-7000.0,-38.69061276158076,17895.364733566417,16.216216216216218,12.979297031021185,71581.45893426565,0,2690.16,2680.46,12511.4599609375,12563.759765625,102.41000366210938,107.5458064516129,1.442,1265.8,2.333333333333333,1.0,2.333333333333333,1.0,1.0,2.0,2.5,1.8571428571428568,3.0,1.5,0
2022-05-04,2022-05-04,255000,256000,245000,247000,273895,1,"271,463",676,"1,755","67,996",5.36028,-81574.0,-745.0,122969.0,-40650.0,252700.0,270275.0,282180.0,16.666666666666657,-10610.48666922684,-8281.83970705678,270275.0,305468.41296023293,235081.58703976707,-13500.0,6.661915665841082,17596.70648011647,4.504504504504505,11.50460805633221,70386.82592046587,-8000,2690.45,2677.57,12574.73046875,12964.8603515625,107.80999755859375,107.56870967741935,1.449,1265.7,1.8571428571428568,1.0,1.8571428571428568,2.333333333333333,1.0,1.0,2.0,2.5,1.8571428571428568,3.0,0
2022-05-06,2022-05-06,245000,249000,240000,241000,198883,51,"196,102",368,"2,362","48,163",4.54268,-44484.0,-137.0,43948.0,673.0,249100.0,267825.0,281530.0,16.025641025641022,-11332.287531181122,-8891.92927188165,267825.0,304044.0339607871,231605.9660392129,-18000.0,33.27280037525966,18109.51698039356,1.8691588785046727,7.52995986640848,72438.06792157423,-4000,2650.89,2644.51,12246.830078125,12144.66015625,109.7699966430664,107.61451612903225,1.415,1261.8,2.0,1.0,2.0,1.8571428571428568,2.333333333333333,1.0,1.0,2.0,2.5,1.8571428571428568,0
2022-05-09,2022-05-09,238000,240000,233500,235500,184982,0,"182,693",454,"1,835","43,603",4.73571,-45187.0,218.0,1399.0,43570.0,245900.0,265425.0,280610.0,18.115942028985515,-12207.40458791249,-9555.024335087819,265425.0,303580.18865177647,227269.81134822353,-16000.0,-17.458546772092028,19077.594325888236,4.0,3.4578877943364077,76310.37730355293,-2500,2634.32,2610.81,11923.0302734375,11623.25,103.08999633789062,107.68322580645162,1.34,1272.7,3.5,1.0,3.5,2.0,1.8571428571428568,2.333333333333333,1.0,1.0,2.0,2.5,0
2022-05-10,2022-05-10,229500,233000,219000,230500,350101,0,"347,896",173,"2,032","78,900",5.58849,-55771.0,-2360.0,49257.0,8874.0,241500.0,262850.0,279560.0,16.326530612244895,-13152.782286628906,-10274.575925396037,262850.0,303184.2612623433,222515.73873765668,-22000.0,139.154729457412,20167.13063117166,18.4,8.08971962616824,80668.52252468665,1000,2590.13,2596.56,11900.33984375,11737.669921875,99.76000213623047,107.70612903225806,1.357,1274.6,-1.0,0.0,-1.0,3.5,2.0,1.8571428571428568,2.333333333333333,1.0,1.0,2.0,0
2022-05-11,2022-05-11,230000,234000,226000,228000,172713,0,"170,286",302,"2,125","39,481",4.78376,-21986.0,1193.0,38652.0,-17859.0,236400.0,260075.0,278390.0,20.0,-13943.003762413806,-11008.261492799591,260075.0,302031.46239665744,218118.5376033426,-25500.0,11.439245341454601,20978.23119832871,18.75,13.716666666666683,83912.92479331486,-2000,2586.52,2592.27,11645.5703125,11364.240234375,105.70999908447266,107.72903225806452,1.478,1275.5,0.75,1.0,0.75,-1.0,3.5,2.0,1.8571428571428568,2.333333333333333,1.0,1.0,0
2022-05-12,2022-05-12,221500,225000,211500,213000,405107,2,"400,972","1,181","2,952","87,522",6.72266,-111832.0,-2494.0,39551.0,74775.0,229600.0,255650.0,276880.0,16.666666666666657,-15599.80971908386,-11926.571138056444,255650.0,297877.5789153564,213422.42108464355,-34000.0,47.905949360156264,21113.789457678224,2.857142857142857,13.335714285714301,84455.15783071288,-8500,2569.5,2550.08,11199.25,11370.9599609375,106.12999725341797,107.75193548387097,1.424,1277.0,0.3333333333333333,1.0,0.3333333333333333,0.75,-1.0,3.5,2.0,1.8571428571428568,2.333333333333333,1.0,1
